ermita	1	eus-30-03515934-n	n	99.0	None	------
ermita	2	eus-30-10518945-n	n	99.0	None	------
ermita	3	eus-30-03007130-n	n	99.0	None	------
ermitau	3	eus-30-10519126-n	n	99.0	None	------
ermitau	2	eus-30-10518945-n	n	99.0	None	------
ermitau	4	eus-30-01986214-n	n	62.0	None	------
ermitau	1	eus-30-10172448-n	n	99.0	None	------
ernagarri	1	eus-30-04320126-n	n	99.0	None	------
ernalarazi	2	eus-30-01649024-v	v	99.0	None	------
ernalarazi	1	eus-30-00054628-v	v	99.0	None	------
ernaldi	1	eus-30-15226214-n	n	99.0	None	------
ernalketa	2	eus-30-07436986-n	n	99.0	None	------
ernalketa	1	eus-30-00849523-n	n	99.0	None	------
ernalketa	3	eus-30-13441959-n	n	99.0	None	------
ernalmin	1	eus-30-14330833-n	n	99.0	None	------
ernamuin	1	eus-30-01458842-n	n	99.0	None	------
ernamuin	2	eus-30-11686503-n	n	99.0	None	------
ernamuindu	1	eus-30-00095377-v	v	99.0	None	------
ernamuindu	2	eus-30-00357332-v	v	99.0	None	------
erne	2	eus-30-00357332-v	v	99.0	None	------
erne	1	eus-30-00095377-v	v	99.0	None	------
erne_jarri	1	eus-30-00872414-v	v	99.0	None	------
erne_jarri	2	eus-30-80000050-v	v	99.0	None	------
ernegatu	7	eus-30-01787955-v	v	99.0	None	------
ernegatu	9	eus-30-80000049-v	v	99.0	None	------
ernegatu	5	eus-30-01787709-v	v	99.0	None	------
ernegatu	1	eus-30-01767612-v	v	99.0	None	------
ernegatu	2	eus-30-01773825-v	v	99.0	None	------
ernegatu	3	eus-30-01785971-v	v	99.0	None	------
ernegatu	4	eus-30-01787600-v	v	99.0	None	------
ernegatu	6	eus-30-01787822-v	v	99.0	None	------
ernegatu	8	eus-30-01795888-v	v	99.0	None	------
ernegu	1	eus-30-04641869-n	n	99.0	None	------
erneketa	1	eus-30-13487207-n	n	99.0	None	------
ernetasun	1	eus-30-04664628-n	n	99.0	None	------
ernetasun	2	eus-30-05678474-n	n	99.0	None	------
ernetze	1	eus-30-13487207-n	n	99.0	None	------
ero	2	eus-30-09976283-n	n	99.0	None	------
ero	1	eus-30-09974496-n	n	99.0	None	------
ero	3	eus-30-10240514-n	n	99.0	None	------
ero	4	eus-30-10276764-n	n	99.0	None	------
ero	5	eus-30-10555825-n	n	99.0	None	------
ero	6	eus-30-10157744-n	n	99.0	None	------
ero-sendagile	1	eus-30-09783653-n	n	88.0	None	------
eroaldi	1	eus-30-07014320-n	n	99.0	None	------
eroale	1	eus-30-03088707-n	n	99.0	None	------
eroale	3	eus-30-10311243-n	n	99.0	None	------
eroale	2	eus-30-14821043-n	n	99.0	None	------
eroan	4	eus-30-02000547-v	v	99.0	None	------
eroan	3	eus-30-01999798-v	v	99.0	None	------
eroan	2	eus-30-02056971-v	v	99.0	None	------
eroan	1	eus-30-01930874-v	v	99.0	None	------
eroapen	2	eus-30-04881829-n	n	99.0	None	------
eroapen	1	eus-30-04832951-n	n	99.0	None	------
eroetxe	1	eus-30-03746574-n	n	99.0	None	------
erori	9	eus-30-01985923-v	v	99.0	None	------
erori	8	eus-30-01985757-v	v	99.0	None	------
erori	7	eus-30-01977701-v	v	99.0	None	------
erori	5	eus-30-01976841-v	v	99.0	None	------
erori	6	eus-30-01977080-v	v	99.0	None	------
erori	4	eus-30-01972849-v	v	99.0	None	------
erori	3	eus-30-01972753-v	v	99.0	None	------
erori	2	eus-30-01972298-v	v	99.0	None	------
erori	1	eus-30-00433069-v	v	99.0	None	------
erori	10	eus-30-01988886-v	v	99.0	None	------
erorialdi	3	eus-30-00756919-n	n	62.0	None	------
erorialdi	1	eus-30-00327366-n	n	99.0	None	------
erorialdi	2	eus-30-00327510-n	n	99.0	None	------
erorkera	1	eus-30-04931837-n	n	99.0	None	------
erorketa	7	eus-30-00327033-n	n	99.0	None	------
erorketa	1	eus-30-00076884-n	n	99.0	None	------
erorketa	2	eus-30-00222376-n	n	99.0	None	------
erorketa	6	eus-30-07362386-n	n	99.0	None	------
erorketa	3	eus-30-00327366-n	n	99.0	None	------
erorketa	5	eus-30-07427728-n	n	99.0	None	------
erorketa	4	eus-30-00327510-n	n	99.0	None	------
erorrarazi	1	eus-30-02097047-v	v	99.0	None	------
erortzen_utzi	1	eus-30-01972753-v	v	99.0	None	------
erosi	1	eus-30-02207206-v	v	99.0	None	------
erosio	1	eus-30-14518924-n	n	99.0	None	------
eroska	1	eus-30-09974496-n	n	99.0	None	------
eroskeria	1	eus-30-00776262-n	n	99.0	None	------
eroskeria	2	eus-30-07252967-n	n	99.0	None	------
eroskeria	4	eus-30-13285101-n	n	99.0	None	------
eroskeria	3	eus-30-13284784-n	n	99.0	None	------
eroskeria	5	eus-30-13284562-n	n	99.0	None	------
erosketa	6	eus-30-00082081-n	n	99.0	None	------
erosketa	1	eus-30-00079018-n	n	99.0	None	------
erosketa	3	eus-30-00081836-n	n	99.0	None	------
erosketa	4	eus-30-13253255-n	n	99.0	None	------
erosketa	5	eus-30-13253612-n	n	99.0	None	------
erosketa	2	eus-30-00081572-n	n	99.0	None	------
erosketa-saski	1	eus-30-04204238-n	n	99.0	None	------
eroskunde	1	eus-30-00094001-n	n	99.0	None	------
erosle	5	eus-30-08419354-n	n	99.0	None	------
erosle	1	eus-30-09612848-n	n	99.0	None	------
erosle	4	eus-30-10592397-n	n	99.0	None	------
erosle	2	eus-30-09885145-n	n	99.0	None	------
erosle	3	eus-30-09985075-n	n	99.0	None	------
erosotasun	2	eus-30-14445379-n	n	99.0	None	------
erosotasun	3	eus-30-14491889-n	n	99.0	None	------
erosotasun	1	eus-30-07530000-n	n	99.0	None	------
erosotasun	4	eus-30-13366137-n	n	99.0	None	------
erosotasun	5	eus-30-14446493-n	n	99.0	None	------
erospen	1	eus-30-00094001-n	n	99.0	None	------
erosta	1	eus-30-07211374-n	n	99.0	None	------
erosteko_aukera	1	eus-30-00080743-n	n	99.0	None	------
erosteko_opzio	1	eus-30-00080743-n	n	99.0	None	------
erostetxe	1	eus-30-03748162-n	n	99.0	None	------
erostun	2	eus-30-09985075-n	n	99.0	None	------
erostun	1	eus-30-09885145-n	n	99.0	None	------
erotasun	2	eus-30-14395403-n	n	99.0	None	------
erotasun	1	eus-30-14395018-n	n	99.0	None	------
erotasun	3	eus-30-14397889-n	n	99.0	None	------
erotismo	1	eus-30-07489059-n	n	99.0	None	------
erotismo	2	eus-30-14037925-n	n	99.0	None	------
erotu	1	eus-30-01787600-v	v	99.0	None	------
erotu	2	eus-30-01787709-v	v	99.0	None	------
erpe	1	eus-30-02154742-n	n	99.0	None	------
erpe	2	eus-30-02156413-n	n	99.0	None	------
erpe	3	eus-30-02439929-n	n	99.0	None	------
erpin	2	eus-30-08677801-n	n	99.0	None	------
erpin	1	eus-30-05867283-n	n	99.0	None	------
erpuru	1	eus-30-05567217-n	n	99.0	None	------
erpuruko	1	eus-30-14176570-n	n	99.0	None	------
errabino	1	eus-30-10502329-n	n	99.0	None	------
erraboila	1	eus-30-05227079-n	n	99.0	None	------
erradiadore	1	eus-30-04040759-n	n	99.0	None	------
erradiadore	2	eus-30-04041069-n	n	99.0	None	------
erradiadore	3	eus-30-09403211-n	n	99.0	None	------
erradiazio	2	eus-30-11499284-n	n	99.0	None	------
erradiazio	1	eus-30-01252918-n	n	99.0	None	------
erradiazio-laino	1	eus-30-80000519-n	n	99.0	None	------
erradiazio_elektromagnetiko	1	eus-30-11450869-n	n	99.0	None	------
erradikal	3	eus-30-14621446-n	n	99.0	None	------
erradikal	1	eus-30-06841159-n	n	99.0	None	------
erradikal	2	eus-30-10503452-n	n	99.0	None	------
erradikal	4	eus-30-14874196-n	n	99.0	None	------
erradikal	5	eus-30-10074735-n	n	99.0	None	------
erradikal_aske	1	eus-30-14874196-n	n	99.0	None	------
erradikal_libre	1	eus-30-14874196-n	n	99.0	None	------
erradikalismo	1	eus-30-06219875-n	n	99.0	None	------
erradikula	1	eus-30-05236152-n	n	99.0	None	------
erradio	2	eus-30-13871538-n	n	99.0	None	------
erradio	4	eus-30-05593318-n	n	99.0	None	------
erradio	1	eus-30-04283378-n	n	99.0	None	------
erradio	3	eus-30-01900719-n	n	99.0	None	------
erradio	6	eus-30-05102101-n	n	99.0	None	------
erradio	5	eus-30-13913427-n	n	99.0	None	------
erradioaktibitate	1	eus-30-13545184-n	n	99.0	None	------
erradiografia	2	eus-30-13545382-n	n	99.0	None	------
erradiografia	1	eus-30-04042358-n	n	99.0	None	------
erradiograma	1	eus-30-06276401-n	n	99.0	None	------
erradioisotopo	1	eus-30-14619857-n	n	99.0	None	------
erradiologia	1	eus-30-00903309-n	n	99.0	None	------
erradiologo	1	eus-30-10504090-n	n	99.0	None	------
erradiologo	2	eus-30-10504206-n	n	99.0	None	------
erradiometro	1	eus-30-04042985-n	n	99.0	None	------
erradioskopia	1	eus-30-00903309-n	n	99.0	None	------
erradioterapia	1	eus-30-00705580-n	n	99.0	None	------
errafia	3	eus-30-15002546-n	n	99.0	None	------
errafia	2	eus-30-12595305-n	n	99.0	None	------
errafia	1	eus-30-12594746-n	n	99.0	None	------
errai	1	eus-30-07651454-n	n	99.0	None	INFL
errai	2	eus-30-05298988-n	n	99.0	None	INFL
errai	3	eus-30-08516584-n	n	99.0	None	INFL
errai-ateratzaile	1	eus-30-10532252-n	n	99.0	None	------
errai-gibel	1	eus-30-07651454-n	n	99.0	None	INFL
erraiak_atera	1	eus-30-01590747-v	v	99.0	None	------
errail	1	eus-30-04463679-n	n	99.0	None	------
errailetik_irtete	1	eus-30-07302267-n	n	99.0	None	------
errailez_aldatu	1	eus-30-02012227-v	v	99.0	None	------
errain	1	eus-30-09993040-n	n	99.0	None	------
erraitsi	1	eus-30-00397405-v	v	99.0	None	------
erraketa	1	eus-30-04039381-n	n	99.0	None	------
erraki	1	eus-30-13128976-n	n	99.0	None	------
errakitismo	1	eus-30-14201311-n	n	99.0	None	------
errakitismo	2	eus-30-14215199-n	n	99.0	None	------
errakore	1	eus-30-04066659-n	n	99.0	None	------
erraldoi	5	eus-30-10255728-n	n	99.0	None	------
erraldoi	3	eus-30-10128909-n	n	99.0	None	------
erraldoi	1	eus-30-01323781-n	n	99.0	None	------
erraldoi	2	eus-30-09488711-n	n	99.0	None	------
erraldoi	4	eus-30-10129133-n	n	99.0	None	------
erraldoi	6	eus-30-09490756-n	n	99.0	None	------
erramu	1	eus-30-07816296-n	n	99.0	None	------
erramu	3	eus-30-11704093-n	n	99.0	None	------
erramu	2	eus-30-11703669-n	n	99.0	None	------
erramu-koroa	1	eus-30-03648804-n	n	99.0	None	------
erran	3	eus-30-01009240-v	v	99.0	None	------
erran	4	eus-30-00746718-v	v	99.0	None	------
erran	1	eus-30-00945499-v	v	99.0	None	------
erran	2	eus-30-00952524-v	v	99.0	None	------
erran-merran	1	eus-30-07135627-n	n	99.0	None	------
erran-merranetan_ari_izan	1	eus-30-01041954-v	v	99.0	None	------
errata	1	eus-30-06769670-n	n	99.0	None	------
erratz	1	eus-30-02906734-n	n	99.0	None	------
erratz	2	eus-30-12463134-n	n	99.0	None	------
erratz-makila	1	eus-30-02907082-n	n	99.0	None	------
erratzatze	1	eus-30-00252307-n	n	99.0	None	------
erratzaz_garbitu	1	eus-30-01393714-v	v	99.0	None	------
errauskailu	1	eus-30-03566193-n	n	99.0	None	------
errausketa	2	eus-30-00378880-n	n	99.0	None	------
errausketa	1	eus-30-00378706-n	n	99.0	None	------
errausketa-labe	1	eus-30-03130233-n	n	99.0	None	------
errausketa-labe	2	eus-30-03130066-n	n	99.0	None	------
errauste	1	eus-30-00378880-n	n	99.0	None	------
erraustu	2	eus-30-01976488-v	v	99.0	None	------
erraustu	1	eus-30-01102997-v	v	99.0	None	------
errauts	1	eus-30-14769160-n	n	99.0	None	------
errautsi	3	eus-30-00388635-v	v	99.0	None	------
errautsi	7	eus-30-02485322-v	v	99.0	None	------
errautsi	4	eus-30-01656458-v	v	99.0	None	------
errautsi	5	eus-30-02041877-v	v	99.0	None	------
errautsi	8	eus-30-02762468-v	v	99.0	None	------
errautsi	2	eus-30-00379440-v	v	99.0	None	------
errautsi	1	eus-30-00378042-v	v	99.0	None	------
errautsi	6	eus-30-02097047-v	v	99.0	None	------
erraz	1	eus-30-01139832-a	a	99.0	None	------
erraz_estutzen_dena	1	eus-30-10792178-n	n	99.0	None	------
erraz_larritzen_dena	1	eus-30-10792178-n	n	99.0	None	------
errazionamendu	1	eus-30-01084932-n	n	99.0	None	------
errazketa	1	eus-30-00252307-n	n	99.0	None	------
erraztasun	3	eus-30-05624042-n	n	99.0	None	------
erraztasun	2	eus-30-04708113-n	n	99.0	None	------
erraztasun	1	eus-30-04708543-n	n	99.0	None	------
errazte	2	eus-30-00192300-n	n	99.0	None	------
errazte	1	eus-30-00252307-n	n	99.0	None	------
erre	9	eus-30-00377002-v	v	99.0	None	------
erre	20	eus-30-02762468-v	v	99.0	None	------
erre	1	eus-30-00196364-v	v	99.0	None	------
erre	2	eus-30-00196758-v	v	99.0	None	------
erre	14	eus-30-01773346-v	v	99.0	None	------
erre	15	eus-30-02120451-v	v	99.0	None	------
erre	16	eus-30-02122164-v	v	99.0	None	------
erre	17	eus-30-02162815-v	v	99.0	None	------
erre	18	eus-30-02485322-v	v	99.0	None	------
erre	19	eus-30-02761372-v	v	99.0	None	------
erre	21	eus-30-02768874-v	v	99.0	None	------
erre	22	eus-30-02771997-v	v	99.0	None	------
erre	13	eus-30-01663749-v	v	99.0	None	------
erre	12	eus-30-01548181-v	v	99.0	None	------
erre	3	eus-30-00319886-v	v	99.0	None	------
erre	4	eus-30-00322151-v	v	99.0	None	------
erre	5	eus-30-00324560-v	v	99.0	None	------
erre	6	eus-30-00324806-v	v	99.0	None	------
erre	7	eus-30-00326773-v	v	99.0	None	------
erre	8	eus-30-00373766-v	v	99.0	None	------
erre	10	eus-30-00378042-v	v	99.0	None	------
erre	11	eus-30-01198101-v	v	99.0	None	------
erre	1	eus-30-04694090-n	n	99.0	None	------
erreaktibo	1	eus-30-14694765-n	n	99.0	None	------
erreaktibo	2	eus-30-14778982-n	n	99.0	None	------
erreaktore	2	eus-30-03595860-n	n	99.0	None	------
erreaktore	3	eus-30-03596285-n	n	99.0	None	------
erreaktore	1	eus-30-04057846-n	n	99.0	None	------
erreaktore	4	eus-30-03834040-n	n	99.0	None	------
erreaktore_nuklear	1	eus-30-03834040-n	n	99.0	None	------
erreakzio	6	eus-30-11498461-n	n	99.0	None	------
erreakzio	3	eus-30-05917328-n	n	99.0	None	------
erreakzio	4	eus-30-06216634-n	n	99.0	None	------
erreakzio	2	eus-30-00859001-n	n	99.0	None	------
erreakzio	7	eus-30-13447361-n	n	99.0	None	------
erreakzio	1	eus-30-00202816-n	n	99.0	None	------
erreakzio	5	eus-30-11417129-n	n	99.0	None	------
erreakzio_kimiko	1	eus-30-13447361-n	n	99.0	None	------
erreakzionario	1	eus-30-10508475-n	n	99.0	None	------
erreakzionatu	1	eus-30-00717358-v	v	99.0	None	------
erreakziozko_motor	1	eus-30-03596285-n	n	99.0	None	------
erreal	1	eus-30-13389577-n	n	99.0	None	------
errealdi	1	eus-30-00247442-n	n	99.0	None	------
errealdi	2	eus-30-08400772-n	n	99.0	None	------
errealismo	1	eus-30-05151869-n	n	99.0	None	------
errealismo	2	eus-30-05975659-n	n	99.0	None	------
errealismo	3	eus-30-08469457-n	n	99.0	None	------
errealista	2	eus-30-10509389-n	n	99.0	None	------
errealista	1	eus-30-10509161-n	n	99.0	None	------
errealitate	1	eus-30-13954818-n	n	99.0	None	------
errealitate	3	eus-30-04762355-n	n	99.0	None	------
errealitate	2	eus-30-05809878-n	n	99.0	None	------
errealizazio	1	eus-30-07532112-n	n	99.0	None	------
errealizazio	2	eus-30-00931847-n	n	62.0	None	------
errebalida	1	eus-30-07198276-n	n	99.0	None	------
errebelamendu	1	eus-30-01177327-n	n	99.0	None	------
errebelar	1	eus-30-11779300-n	n	99.0	None	------
errebelatu	1	eus-30-13464557-n	n	99.0	None	------
errebelatu_eskas	1	eus-30-13571041-n	n	99.0	None	------
errebelatu_txar	1	eus-30-13571041-n	n	99.0	None	------
errebelatua_egin	1	eus-30-02138766-v	v	99.0	None	------
errebelatzaile	1	eus-30-03182912-n	n	99.0	None	------
errebelatze	1	eus-30-13464557-n	n	99.0	None	------
errebelazio	1	eus-30-06447897-n	n	99.0	None	------
erreberberazio	1	eus-30-05010801-n	n	99.0	None	------
erreberentzia	1	eus-30-07274425-n	n	99.0	None	------
erreberentzia_egin	1	eus-30-00899352-v	v	99.0	None	------
errebindikazio	1	eus-30-06740644-n	n	99.0	None	------
errebisionismo	1	eus-30-08368516-n	n	99.0	None	------
errebisionista	1	eus-30-10527147-n	n	99.0	None	------
errebista	1	eus-30-07020239-n	n	99.0	None	------
erreboil	1	eus-30-13134059-n	n	99.0	None	------
erreboilo	1	eus-30-02663211-n	n	99.0	None	------
erreboilo_ezkatadun	1	eus-30-02662993-n	n	99.0	None	------
errebolber	1	eus-30-04086273-n	n	99.0	None	------
errebolta	2	eus-30-01177327-n	n	99.0	None	------
errebolta	1	eus-30-00962129-n	n	99.0	None	------
erreboltari	1	eus-30-10210137-n	n	99.0	None	------
errebote	2	eus-30-07350192-n	n	99.0	None	------
errebote	1	eus-30-00140112-n	n	99.0	None	------
erredaktore	1	eus-30-10513120-n	n	99.0	None	------
erredakzio	1	eus-30-03822504-n	n	99.0	None	------
erredakzio	2	eus-30-06427831-n	n	99.0	None	------
erredakzio-areto	1	eus-30-03822504-n	n	99.0	None	------
erredakzio-bulego	1	eus-30-03822504-n	n	99.0	None	------
erredakzio-gela	1	eus-30-03822504-n	n	99.0	None	------
erredentore	1	eus-30-10513623-n	n	99.0	None	------
erredentzio	1	eus-30-00094001-n	n	99.0	None	------
erredox	1	eus-30-13530799-n	n	99.0	None	------
erredox_sistema	1	eus-30-80000484-n	n	99.0	None	------
erredukzio	1	eus-30-13547677-n	n	99.0	None	------
erredukzionismo	2	eus-30-05782563-n	n	99.0	None	------
erredukzionismo	1	eus-30-05782448-n	n	99.0	None	------
erredundantzia	2	eus-30-01019248-n	n	92.0	None	------
erredundantzia	1	eus-30-07090938-n	n	99.0	None	------
erredura	1	eus-30-00403911-n	n	99.0	None	------
erredura	3	eus-30-14289590-n	n	99.0	None	------
erredura	2	eus-30-04694090-n	n	99.0	None	------
errefau	1	eus-30-07735687-n	n	99.0	None	------
errefau	3	eus-30-11894958-n	n	99.0	None	------
errefau	2	eus-30-11894770-n	n	99.0	None	------
erreferari	1	eus-30-10510818-n	n	99.0	None	------
erreferendum	1	eus-30-00181640-n	n	99.0	None	------
erreferente	1	eus-30-06603494-n	n	99.0	None	------
erreferentzi_puntu	2	eus-30-07259145-n	n	92.0	None	------
erreferentzi_puntu	3	eus-30-07261143-n	n	92.0	None	------
erreferentzi_puntu	1	eus-30-07258332-n	n	99.0	None	------
erreferentzia	1	eus-30-05923314-n	n	99.0	None	------
erreferentzia	2	eus-30-06694796-n	n	99.0	None	INFL
erreferentzia_egin	1	eus-30-01705257-v	v	99.0	None	------
erreferentzia_gurutzatu	1	eus-30-06764867-n	n	99.0	None	------
errefinaketa	1	eus-30-13548105-n	n	99.0	None	------
errefinategi	2	eus-30-03843221-n	n	92.0	None	------
errefinategi	1	eus-30-04068441-n	n	99.0	None	------
errefinatzaile	1	eus-30-10514784-n	n	99.0	None	------
errefindegi	1	eus-30-04068441-n	n	99.0	None	------
erreflektore	1	eus-30-04069276-n	n	99.0	None	------
erreflexu	1	eus-30-00863513-n	n	99.0	None	------
erreforma	1	eus-30-00260622-n	n	99.0	None	------
erreforma	2	eus-30-00800940-n	n	99.0	None	------
erreformatorio	1	eus-30-04069777-n	n	99.0	None	------
erreformatzaile	1	eus-30-10515194-n	n	99.0	None	------
erreformista	1	eus-30-10515194-n	n	99.0	None	------
errefortzu	1	eus-30-05828552-n	n	99.0	None	------
errefortzu	3	eus-30-00264529-n	n	99.0	None	------
errefortzu	4	eus-30-00971463-n	n	99.0	None	INFL
errefortzu	2	eus-30-03471190-n	n	99.0	None	------
errefraktometro	1	eus-30-04070415-n	n	99.0	None	------
errefrakzio	2	eus-30-11503287-n	n	99.0	None	------
errefrakzio	1	eus-30-07410883-n	n	99.0	None	------
errefrau	1	eus-30-07153838-n	n	99.0	None	------
errefusatu	3	eus-30-02583545-v	v	99.0	None	------
errefusatu	2	eus-30-00807178-v	v	99.0	None	------
errefusatu	1	eus-30-00685683-v	v	99.0	None	------
errefuxiatu	1	eus-30-10516016-n	n	99.0	None	------
erregai	1	eus-30-14875077-n	n	99.0	None	------
erregai-tanke	1	eus-30-03973945-n	n	99.0	None	------
erregai_fosil	1	eus-30-14686352-n	n	99.0	None	------
erregailu	1	eus-30-02923129-n	n	99.0	None	------
erregalatu	1	eus-30-02200686-v	v	99.0	None	------
erregaliz	1	eus-30-07607361-n	n	99.0	None	------
erregaliz	2	eus-30-12532886-n	n	99.0	None	------
erregalu	1	eus-30-13265011-n	n	99.0	None	------
errege	1	eus-30-03618101-n	n	99.0	None	------
errege	2	eus-30-03618219-n	n	99.0	None	------
errege	4	eus-30-10235024-n	n	99.0	None	------
errege	3	eus-30-10231515-n	n	99.0	None	------
errege-hilketa	1	eus-30-00225070-n	n	96.0	None	------
errege-hiltzaile	1	eus-30-10516422-n	n	99.0	None	------
errege-sagar	1	eus-30-07741461-n	n	99.0	None	------
errege-seme	1	eus-30-10472799-n	n	99.0	None	------
erregealdi	2	eus-30-15260964-n	n	99.0	None	------
erregealdi	1	eus-30-15260814-n	n	99.0	None	------
erregegai	1	eus-30-09981092-n	n	99.0	None	------
erregego	1	eus-30-08153437-n	n	99.0	None	------
erregego	2	eus-30-14433001-n	n	99.0	None	------
erregela	1	eus-30-04331443-n	n	99.0	None	------
erregela	2	eus-30-06664594-n	n	99.0	None	------
erregela	4	eus-30-04118776-n	n	99.0	None	------
erregela	3	eus-30-07259772-n	n	99.0	None	------
erregeleta	1	eus-30-03651265-n	n	99.0	None	------
erregeorde	2	eus-30-10751785-n	n	99.0	None	------
erregeorde	1	eus-30-10516117-n	n	99.0	None	------
erregeorde	3	eus-30-02277268-n	n	62.0	None	------
erregeordealdi	1	eus-30-15298995-n	n	99.0	None	------
erregeorderri	1	eus-30-08678151-n	n	99.0	None	------
erregeordetza	1	eus-30-00598970-n	n	99.0	None	------
erregeordetza	2	eus-30-00605616-n	n	99.0	None	------
erregetxo	2	eus-30-01563945-n	n	99.0	None	------
erregetxo	1	eus-30-01563746-n	n	99.0	None	------
erregetza	2	eus-30-14433001-n	n	99.0	None	------
erregetza	1	eus-30-08153437-n	n	99.0	None	------
erregetza	3	eus-30-14443532-n	n	99.0	None	------
erregezale	1	eus-30-10327824-n	n	99.0	None	------
erregidore	1	eus-30-10645611-n	n	99.0	None	------
erregimen	1	eus-30-08050678-n	n	99.0	None	------
erregimentu	1	eus-30-08213817-n	n	99.0	None	------
erregina	6	eus-30-04033425-n	n	99.0	None	------
erregina	3	eus-30-04033287-n	n	99.0	None	------
erregina	1	eus-30-02207345-n	n	99.0	None	------
erregina	4	eus-30-10499355-n	n	99.0	None	------
erregina	5	eus-30-10499857-n	n	99.0	None	------
erregina	2	eus-30-02313008-n	n	99.0	None	------
erregina_erregente	1	eus-30-10500717-n	n	99.0	None	------
erreginagai	1	eus-30-09981183-n	n	99.0	None	------
erreginagai	2	eus-30-09981278-n	n	99.0	None	------
erreginaorde	1	eus-30-10752020-n	n	99.0	None	------
erreginorde	1	eus-30-10516117-n	n	99.0	None	------
erregistratu	2	eus-30-01315613-v	v	99.0	None	------
erregistratu	1	eus-30-01000214-v	v	99.0	None	------
erregistratzaile	1	eus-30-10516874-n	n	99.0	None	------
erregistratzaile	2	eus-30-10517137-n	n	99.0	None	------
erregistro	1	eus-30-05126849-n	n	99.0	None	------
erregistro	2	eus-30-06507041-n	n	99.0	None	------
erregistro	6	eus-30-04071712-n	n	62.0	None	------
erregistro	3	eus-30-06502858-n	n	99.0	None	------
erregistro	5	eus-30-06636524-n	n	99.0	None	------
erregistro	4	eus-30-13412321-n	n	99.0	None	------
erregosi	2	eus-30-07588947-n	n	99.0	None	------
erregosi	3	eus-30-07591473-n	n	99.0	None	------
erregosi	4	eus-30-07590502-n	n	89.0	None	------
erregosi	1	eus-30-00323856-v	v	99.0	None	------
erregosi	1	eus-30-07436475-n	n	99.0	None	------
erregresio	1	eus-30-13548931-n	n	99.0	None	------
erregu	2	eus-30-07186828-n	n	99.0	None	------
erregu	1	eus-30-01041968-n	n	99.0	None	------
erregu	3	eus-30-07190290-n	n	99.0	None	------
erregu	4	eus-30-06559365-n	n	99.0	None	------
erreguladore	1	eus-30-04072193-n	n	99.0	None	------
erreguladore	2	eus-30-10517826-n	n	99.0	None	------
erreguladore	3	eus-30-03450018-n	n	99.0	None	------
erregularizatu	1	eus-30-02511551-v	v	99.0	None	------
erregularizazio	1	eus-30-01158690-n	n	99.0	None	------
erregulartasun	1	eus-30-04767347-n	n	99.0	None	------
erregulartasun_geometriko	1	eus-30-05065211-n	n	99.0	None	------
erregulatu	1	eus-30-00275607-v	v	99.0	None	------
erregulazio	2	eus-30-06664051-n	n	99.0	None	------
erregulazio	1	eus-30-00805034-n	n	99.0	None	------
erregutu	1	eus-30-00782057-v	v	99.0	None	------
erregutzaile	2	eus-30-10464052-n	n	99.0	None	------
erregutzaile	1	eus-30-10420031-n	n	99.0	None	------
erregutze	1	eus-30-00097244-n	n	99.0	None	------
errei	2	eus-30-02969323-n	n	99.0	None	------
errei	1	eus-30-13894154-n	n	99.0	None	------
erreinezur	1	eus-30-05279407-n	n	99.0	None	------
erreinu	1	eus-30-07940448-n	n	99.0	None	------
erreinu	4	eus-30-08558155-n	n	99.0	None	------
erreinu	5	eus-30-08591269-n	n	99.0	None	------
erreinu	2	eus-30-07940552-n	n	99.0	None	------
erreinu	3	eus-30-08405603-n	n	99.0	None	------
erreinu	6	eus-30-14514805-n	n	99.0	None	------
erreka	5	eus-30-04560882-n	n	99.0	None	------
erreka	1	eus-30-09206896-n	n	99.0	None	------
erreka	3	eus-30-09229409-n	n	99.0	None	------
erreka	2	eus-30-09267758-n	n	99.0	None	------
erreka	6	eus-30-09269882-n	n	99.0	None	------
erreka	4	eus-30-09415938-n	n	99.0	None	------
errekaitatu	1	eus-30-02550698-v	v	99.0	None	------
errekamara	2	eus-30-02973017-n	n	99.0	None	------
errekamara	1	eus-30-02895881-n	n	99.0	None	------
errekasto	1	eus-30-09229409-n	n	99.0	None	------
errekasto	2	eus-30-09410460-n	n	99.0	None	------
errekatxo	3	eus-30-09410460-n	n	99.0	None	------
errekatxo	1	eus-30-09229409-n	n	99.0	None	------
errekatxo	2	eus-30-09415938-n	n	99.0	None	------
errekerimendu	1	eus-30-07170467-n	n	99.0	None	------
errekeritu	1	eus-30-00754430-v	v	99.0	None	------
erreketa	1	eus-30-00243918-n	n	99.0	None	------
erreketa	2	eus-30-00378069-n	n	99.0	None	------
erreki	1	eus-30-07580782-n	n	99.0	None	------
errekin	1	eus-30-14875077-n	n	99.0	None	------
errekisa	1	eus-30-00086654-n	n	89.0	None	------
errekitarako_labana	1	eus-30-02973904-n	n	99.0	None	------
erreklamatzaile	1	eus-30-09925592-n	n	99.0	None	------
erreklamazio	2	eus-30-06730563-n	n	99.0	None	------
erreklamazio	3	eus-30-07191279-n	n	99.0	None	------
erreklamazio	1	eus-30-01061945-n	n	99.0	None	------
errekluta	1	eus-30-10028765-n	n	99.0	None	------
errekluta	2	eus-30-10512372-n	n	99.0	None	------
erreklutatze	2	eus-30-01263711-n	n	89.0	None	------
erreklutatze	1	eus-30-01158064-n	n	99.0	None	------
